index,img,input
29,../../Data_Processing/Scenario3/resources/masks\1109.jpg,"[0.936458,0.374074,0.127083,0.140741,0.882129,0.753009]"
29,../../Data_Processing/Scenario3/resources/masks\1110.jpg,"[0.94375,0.259259,0.108333,0.081481,0.811108,0.173208]"
28,../../Data_Processing/Scenario3/resources/masks\1111.jpg,"[0.930729,0.260185,0.123958,0.07963,0.793808,0.176871]"
29,../../Data_Processing/Scenario3/resources/masks\1112.jpg,"[0.917708,0.259259,0.133333,0.077778,0.776487,0.180010]"
28,../../Data_Processing/Scenario3/resources/masks\1113.jpg,"[0.894792,0.260185,0.127083,0.07963,0.759105,0.182627]"
28,../../Data_Processing/Scenario3/resources/masks\1114.jpg,"[0.867708,0.260185,0.129167,0.07963,0.741519,0.185243]"
27,../../Data_Processing/Scenario3/resources/masks\1115.jpg,"[0.847917,0.259259,0.13125,0.077778,0.726222,0.186813]"
26,../../Data_Processing/Scenario3/resources/masks\1116.jpg,"[0.825521,0.259259,0.128125,0.077778,0.710824,0.188383]"
26,../../Data_Processing/Scenario3/resources/masks\1117.jpg,"[0.802604,0.261111,0.121875,0.077778,0.695364,0.189430]"
25,../../Data_Processing/Scenario3/resources/masks\1118.jpg,"[0.778646,0.261111,0.121875,0.074074,0.679822,0.189953]"
25,../../Data_Processing/Scenario3/resources/masks\1119.jpg,"[0.753125,0.259259,0.116667,0.074074,0.664199,0.190476]"
24,../../Data_Processing/Scenario3/resources/masks\1120.jpg,"[0.740625,0.259259,0.120833,0.077778,0.648494,0.190476]"
24,../../Data_Processing/Scenario3/resources/masks\1121.jpg,"[0.717708,0.259259,0.122917,0.077778,0.632727,0.190476]"
22,../../Data_Processing/Scenario3/resources/masks\1122.jpg,"[0.699479,0.257407,0.119792,0.077778,0.616572,0.192046]"
21,../../Data_Processing/Scenario3/resources/masks\1123.jpg,"[0.677083,0.256481,0.114583,0.075926,0.598045,0.192569]"
20,../../Data_Processing/Scenario3/resources/masks\1124.jpg,"[0.653646,0.256481,0.111458,0.075926,0.579293,0.193093]"
20,../../Data_Processing/Scenario3/resources/masks\1125.jpg,"[0.634375,0.256481,0.125,0.075926,0.560275,0.194139]"
20,../../Data_Processing/Scenario3/resources/masks\1126.jpg,"[0.611458,0.253704,0.11875,0.077778,0.541011,0.194662]"
19,../../Data_Processing/Scenario3/resources/masks\1127.jpg,"[0.588021,0.253704,0.115625,0.074074,0.521523,0.195709]"
17,../../Data_Processing/Scenario3/resources/masks\1128.jpg,"[0.564063,0.25,0.121875,0.077778,0.501769,0.196756]"
17,../../Data_Processing/Scenario3/resources/masks\1129.jpg,"[0.544271,0.252778,0.117708,0.075926,0.481912,0.197802]"
16,../../Data_Processing/Scenario3/resources/masks\1130.jpg,"[0.517188,0.25,0.128125,0.077778,0.464224,0.198849]"
15,../../Data_Processing/Scenario3/resources/masks\1131.jpg,"[0.491667,0.250926,0.11875,0.075926,0.446330,0.199895]"
15,../../Data_Processing/Scenario3/resources/masks\1132.jpg,"[0.470833,0.253704,0.114583,0.077778,0.428253,0.200419]"
13,../../Data_Processing/Scenario3/resources/masks\1133.jpg,"[0.442708,0.249074,0.116667,0.075926,0.409971,0.200942]"
12,../../Data_Processing/Scenario3/resources/masks\1134.jpg,"[0.415625,0.249074,0.125,0.072222,0.391505,0.201465]"
11,../../Data_Processing/Scenario3/resources/masks\1135.jpg,"[0.393229,0.247222,0.123958,0.07963,0.372835,0.201988]"
10,../../Data_Processing/Scenario3/resources/masks\1136.jpg,"[0.366667,0.248148,0.1125,0.074074,0.353980,0.202512]"
9,../../Data_Processing/Scenario3/resources/masks\1137.jpg,"[0.335417,0.246296,0.125,0.074074,0.334942,0.202512]"
9,../../Data_Processing/Scenario3/resources/masks\1138.jpg,"[0.300521,0.246296,0.130208,0.077778,0.315679,0.203558]"
7,../../Data_Processing/Scenario3/resources/masks\1139.jpg,"[0.280208,0.246296,0.125,0.077778,0.296252,0.204082]"
7,../../Data_Processing/Scenario3/resources/masks\1140.jpg,"[0.251563,0.24537,0.123958,0.075926,0.276620,0.204605]"
6,../../Data_Processing/Scenario3/resources/masks\1141.jpg,"[0.221875,0.24537,0.125,0.075926,0.256784,0.205128]"
6,../../Data_Processing/Scenario3/resources/masks\1142.jpg,"[0.186979,0.24537,0.130208,0.075926,0.236785,0.205651]"
4,../../Data_Processing/Scenario3/resources/masks\1143.jpg,"[0.161979,0.244444,0.132292,0.077778,0.216580,0.206175]"
3,../../Data_Processing/Scenario3/resources/masks\1144.jpg,"[0.068229,0.353704,0.136458,0.133333,0.175641,0.206175]"
3,../../Data_Processing/Scenario3/resources/masks\1145.jpg,"[0.069271,0.24537,0.123958,0.07963,0.152021,0.206698]"
2,../../Data_Processing/Scenario3/resources/masks\1146.jpg,"[0.058333,0.241667,0.110417,0.07963,0.128136,0.207221]"
2,../../Data_Processing/Scenario3/resources/masks\1147.jpg,"[0.042188,0.240741,0.080208,0.085185,0.103986,0.208268]"
2,../../Data_Processing/Scenario3/resources/masks\1148.jpg,"[0.070312,0.309259,0.140625,0.133333,0.400380,0.623234]"
3,../../Data_Processing/Scenario3/resources/masks\1149.jpg,"[0.094792,0.306481,0.18125,0.124074,0.441279,0.619571]"
4,../../Data_Processing/Scenario3/resources/masks\1150.jpg,"[0.125,0.310185,0.204167,0.124074,0.482096,0.614861]"
6,../../Data_Processing/Scenario3/resources/masks\1151.jpg,"[0.182292,0.308333,0.195833,0.116667,0.522689,0.611198]"
7,../../Data_Processing/Scenario3/resources/masks\1152.jpg,"[0.219792,0.312037,0.189583,0.112963,0.563056,0.608059]"
9,../../Data_Processing/Scenario3/resources/masks\1153.jpg,"[0.3,0.313889,0.185417,0.12037,0.603076,0.605442]"
13,../../Data_Processing/Scenario3/resources/masks\1154.jpg,"[0.433333,0.312037,0.177083,0.116667,0.622973,0.603872]"
26,../../Data_Processing/Scenario3/resources/masks\1155.jpg,"[0.88125,0.324074,0.1875,0.107407,0.642870,0.602826]"
27,../../Data_Processing/Scenario3/resources/masks\1156.jpg,"[0.909375,0.321296,0.18125,0.105556,0.662727,0.601256]"
29,../../Data_Processing/Scenario3/resources/masks\1157.jpg,"[0.925,0.322222,0.15,0.111111,0.682563,0.599163]"
28,../../Data_Processing/Scenario3/resources/masks\1158.jpg,"[0.943229,0.323148,0.113542,0.109259,0.702358,0.597070]"
28,../../Data_Processing/Scenario3/resources/masks\1159.jpg,"[0.914062,0.258333,0.136458,0.07963,1.000000,0.096808]"
27,../../Data_Processing/Scenario3/resources/masks\1160.jpg,"[0.890104,0.259259,0.126042,0.077778,0.983027,0.104657]"
28,../../Data_Processing/Scenario3/resources/masks\1161.jpg,"[0.870313,0.257407,0.128125,0.077778,0.966074,0.111983]"
26,../../Data_Processing/Scenario3/resources/masks\1162.jpg,"[0.848958,0.258333,0.129167,0.07963,0.949163,0.118786]"
26,../../Data_Processing/Scenario3/resources/masks\1163.jpg,"[0.8125,0.258333,0.127083,0.075926,0.932087,0.125589]"
24,../../Data_Processing/Scenario3/resources/masks\1164.jpg,"[0.785417,0.259259,0.120833,0.074074,0.915094,0.131345]"
24,../../Data_Processing/Scenario3/resources/masks\1165.jpg,"[0.768229,0.258333,0.123958,0.075926,0.898243,0.136578]"
24,../../Data_Processing/Scenario3/resources/masks\1166.jpg,"[0.745833,0.258333,0.120833,0.075926,0.881495,0.141287]"
22,../../Data_Processing/Scenario3/resources/masks\1167.jpg,"[0.728646,0.256481,0.121875,0.07963,0.864890,0.145997]"
21,../../Data_Processing/Scenario3/resources/masks\1168.jpg,"[0.679167,0.252778,0.1125,0.068519,0.832069,0.154893]"
21,../../Data_Processing/Scenario3/resources/masks\1169.jpg,"[0.659375,0.251852,0.110417,0.07037,0.815852,0.158556]"
20,../../Data_Processing/Scenario3/resources/masks\1170.jpg,"[0.640104,0.25463,0.117708,0.075926,0.799616,0.160649]"
20,../../Data_Processing/Scenario3/resources/masks\1171.jpg,"[0.616146,0.252778,0.111458,0.075926,0.736713,0.169021]"
19,../../Data_Processing/Scenario3/resources/masks\1172.jpg,"[0.593229,0.250926,0.121875,0.075926,0.548557,0.176347]"
17,../../Data_Processing/Scenario3/resources/masks\1173.jpg,"[0.567708,0.251852,0.11875,0.077778,0.530194,0.176871]"
17,../../Data_Processing/Scenario3/resources/masks\1174.jpg,"[0.542188,0.249074,0.130208,0.075926,0.511605,0.177917]"
17,../../Data_Processing/Scenario3/resources/masks\1175.jpg,"[0.519271,0.249074,0.126042,0.07963,0.492812,0.178441]"
15,../../Data_Processing/Scenario3/resources/masks\1176.jpg,"[0.496354,0.249074,0.117708,0.075926,0.473814,0.178964]"
15,../../Data_Processing/Scenario3/resources/masks\1177.jpg,"[0.475521,0.25,0.115625,0.074074,0.454612,0.179487]"
14,../../Data_Processing/Scenario3/resources/masks\1178.jpg,"[0.453646,0.247222,0.119792,0.072222,0.435206,0.180010]"
13,../../Data_Processing/Scenario3/resources/masks\1179.jpg,"[0.430208,0.247222,0.125,0.075926,0.415677,0.180534]"
11,../../Data_Processing/Scenario3/resources/masks\1180.jpg,"[0.403646,0.244444,0.121875,0.077778,0.398274,0.181057]"
11,../../Data_Processing/Scenario3/resources/masks\1181.jpg,"[0.380208,0.247222,0.11875,0.075926,0.380728,0.181580]"
10,../../Data_Processing/Scenario3/resources/masks\1182.jpg,"[0.360938,0.24537,0.117708,0.075926,0.363040,0.182627]"
9,../../Data_Processing/Scenario3/resources/masks\1183.jpg,"[0.33125,0.248148,0.114583,0.077778,0.345228,0.183150]"
8,../../Data_Processing/Scenario3/resources/masks\1184.jpg,"[0.296875,0.249074,0.122917,0.083333,0.327253,0.184197]"
8,../../Data_Processing/Scenario3/resources/masks\1185.jpg,"[0.268229,0.242593,0.113542,0.066667,0.309155,0.185243]"
7,../../Data_Processing/Scenario3/resources/masks\1186.jpg,"[0.247917,0.242593,0.122917,0.077778,0.290914,0.186290]"
6,../../Data_Processing/Scenario3/resources/masks\1187.jpg,"[0.221354,0.243519,0.121875,0.075926,0.272244,0.187860]"
6,../../Data_Processing/Scenario3/resources/masks\1188.jpg,"[0.199479,0.244444,0.128125,0.077778,0.250813,0.188906]"
6,../../Data_Processing/Scenario3/resources/masks\1189.jpg,"[0.170313,0.244444,0.123958,0.074074,0.229034,0.190476]"
3,../../Data_Processing/Scenario3/resources/masks\1190.jpg,"[0.145833,0.240741,0.133333,0.077778,0.206908,0.192046]"
3,../../Data_Processing/Scenario3/resources/masks\1191.jpg,"[0.115625,0.240741,0.133333,0.074074,0.184434,0.193616]"
3,../../Data_Processing/Scenario3/resources/masks\1192.jpg,"[0.095312,0.240741,0.132292,0.074074,0.161612,0.195186]"
2,../../Data_Processing/Scenario3/resources/masks\1193.jpg,"[0.072396,0.241667,0.121875,0.075926,0.138443,0.196756]"
1,../../Data_Processing/Scenario3/resources/masks\1194.jpg,"[0.059375,0.239815,0.1125,0.083333,0.115110,0.198849]"
7,../../Data_Processing/Scenario3/resources/masks\1195.jpg,"[0.233854,0.310185,0.190625,0.112963,0.480747,0.605965]"
8,../../Data_Processing/Scenario3/resources/masks\1196.jpg,"[0.278125,0.310185,0.185417,0.116667,0.499888,0.603349]"
9,../../Data_Processing/Scenario3/resources/masks\1197.jpg,"[0.325,0.311111,0.18125,0.114815,0.519090,0.601779]"
10,../../Data_Processing/Scenario3/resources/masks\1198.jpg,"[0.359375,0.311111,0.18125,0.114815,0.538230,0.600733]"
11,../../Data_Processing/Scenario3/resources/masks\1199.jpg,"[0.396354,0.311111,0.178125,0.114815,0.557310,0.599686]"
13,../../Data_Processing/Scenario3/resources/masks\1200.jpg,"[0.439583,0.312037,0.177083,0.116667,0.576348,0.598639]"
15,../../Data_Processing/Scenario3/resources/masks\1201.jpg,"[0.479687,0.311111,0.176042,0.114815,0.595325,0.597593]"
16,../../Data_Processing/Scenario3/resources/masks\1202.jpg,"[0.532813,0.312963,0.178125,0.111111,0.614261,0.597070]"
17,../../Data_Processing/Scenario3/resources/masks\1203.jpg,"[0.574479,0.312963,0.176042,0.114815,0.633136,0.596546]"
19,../../Data_Processing/Scenario3/resources/masks\1204.jpg,"[0.614583,0.313889,0.177083,0.109259,0.652236,0.596546]"
20,../../Data_Processing/Scenario3/resources/masks\1205.jpg,"[0.653125,0.312963,0.179167,0.114815,0.677266,0.596546]"
22,../../Data_Processing/Scenario3/resources/masks\1206.jpg,"[0.684896,0.314815,0.178125,0.111111,0.702501,0.596546]"
23,../../Data_Processing/Scenario3/resources/masks\1207.jpg,"[0.73125,0.314815,0.185417,0.114815,0.727879,0.596023]"
24,../../Data_Processing/Scenario3/resources/masks\1208.jpg,"[0.774479,0.316667,0.182292,0.114815,0.753441,0.595500]"
26,../../Data_Processing/Scenario3/resources/masks\1209.jpg,"[0.802083,0.319444,0.183333,0.112963,0.779187,0.594453]"
26,../../Data_Processing/Scenario3/resources/masks\1210.jpg,"[0.855729,0.322222,0.188542,0.107407,0.805178,0.593407]"
28,../../Data_Processing/Scenario3/resources/masks\1211.jpg,"[0.898958,0.324074,0.191667,0.111111,0.845013,0.591313]"
30,../../Data_Processing/Scenario3/resources/masks\1212.jpg,"[0.941667,0.316667,0.116667,0.103704,0.885647,0.588174]"
30,../../Data_Processing/Scenario3/resources/masks\1213.jpg,"[0.939063,0.260185,0.119792,0.083333,0.790188,0.177394]"
28,../../Data_Processing/Scenario3/resources/masks\1214.jpg,"[0.902604,0.262037,0.128125,0.075926,0.741457,0.183150]"
28,../../Data_Processing/Scenario3/resources/masks\1215.jpg,"[0.873437,0.261111,0.138542,0.077778,0.717531,0.185243]"
26,../../Data_Processing/Scenario3/resources/masks\1216.jpg,"[0.819271,0.260185,0.132292,0.07963,0.676448,0.188906]"
26,../../Data_Processing/Scenario3/resources/masks\1217.jpg,"[0.801042,0.261111,0.125,0.077778,0.658882,0.189953]"
24,../../Data_Processing/Scenario3/resources/masks\1218.jpg,"[0.775521,0.260185,0.117708,0.075926,0.641377,0.191523]"
24,../../Data_Processing/Scenario3/resources/masks\1219.jpg,"[0.742188,0.258333,0.121875,0.075926,0.623914,0.192569]"
22,../../Data_Processing/Scenario3/resources/masks\1220.jpg,"[0.715625,0.258333,0.125,0.07963,0.606511,0.193616]"
22,../../Data_Processing/Scenario3/resources/masks\1221.jpg,"[0.700521,0.258333,0.113542,0.075926,0.589170,0.194662]"
21,../../Data_Processing/Scenario3/resources/masks\1222.jpg,"[0.674479,0.255556,0.117708,0.077778,0.571890,0.195709]"
20,../../Data_Processing/Scenario3/resources/masks\1223.jpg,"[0.64375,0.256481,0.116667,0.075926,0.554385,0.196232]"
20,../../Data_Processing/Scenario3/resources/masks\1224.jpg,"[0.620313,0.25463,0.119792,0.07963,0.536983,0.197279]"
19,../../Data_Processing/Scenario3/resources/masks\1225.jpg,"[0.599479,0.251852,0.126042,0.077778,0.519519,0.198325]"
17,../../Data_Processing/Scenario3/resources/masks\1226.jpg,"[0.566146,0.250926,0.121875,0.075926,0.501994,0.199372]"
17,../../Data_Processing/Scenario3/resources/masks\1227.jpg,"[0.545312,0.251852,0.119792,0.077778,0.484387,0.200419]"
15,../../Data_Processing/Scenario3/resources/masks\1228.jpg,"[0.501563,0.250926,0.109375,0.075926,0.466739,0.200942]"
15,../../Data_Processing/Scenario3/resources/masks\1229.jpg,"[0.473958,0.250926,0.116667,0.075926,0.448989,0.201988]"
14,../../Data_Processing/Scenario3/resources/masks\1230.jpg,"[0.446875,0.248148,0.11875,0.074074,0.431198,0.202512]"
12,../../Data_Processing/Scenario3/resources/masks\1231.jpg,"[0.420312,0.251852,0.117708,0.07037,0.413223,0.203558]"
12,../../Data_Processing/Scenario3/resources/masks\1232.jpg,"[0.39375,0.248148,0.116667,0.077778,0.395227,0.203558]"
11,../../Data_Processing/Scenario3/resources/masks\1233.jpg,"[0.364583,0.248148,0.11875,0.077778,0.377150,0.204082]"
9,../../Data_Processing/Scenario3/resources/masks\1234.jpg,"[0.336458,0.246296,0.129167,0.074074,0.359011,0.204605]"
9,../../Data_Processing/Scenario3/resources/masks\1235.jpg,"[0.308333,0.246296,0.13125,0.077778,0.340770,0.205128]"
9,../../Data_Processing/Scenario3/resources/masks\1236.jpg,"[0.285417,0.246296,0.11875,0.077778,0.322447,0.206175]"
7,../../Data_Processing/Scenario3/resources/masks\1237.jpg,"[0.257292,0.24537,0.11875,0.075926,0.304022,0.206698]"
7,../../Data_Processing/Scenario3/resources/masks\1238.jpg,"[0.233854,0.24537,0.123958,0.075926,0.285536,0.207745]"
5,../../Data_Processing/Scenario3/resources/masks\1239.jpg,"[0.205729,0.24537,0.130208,0.07963,0.266763,0.207745]"
6,../../Data_Processing/Scenario3/resources/masks\1240.jpg,"[0.186979,0.24537,0.130208,0.075926,0.245230,0.208268]"
4,../../Data_Processing/Scenario3/resources/masks\1241.jpg,"[0.155729,0.244444,0.138542,0.077778,0.223370,0.208791]"
3,../../Data_Processing/Scenario3/resources/masks\1242.jpg,"[0.128125,0.243519,0.133333,0.075926,0.201182,0.208791]"
3,../../Data_Processing/Scenario3/resources/masks\1243.jpg,"[0.1,0.244444,0.135417,0.074074,0.178667,0.209314]"
3,../../Data_Processing/Scenario3/resources/masks\1244.jpg,"[0.071875,0.243519,0.135417,0.07963,0.155825,0.209314]"
1,../../Data_Processing/Scenario3/resources/masks\1245.jpg,"[0.058333,0.241667,0.110417,0.083333,0.132676,0.209314]"
1,../../Data_Processing/Scenario3/resources/masks\1246.jpg,"[0.04375,0.239815,0.083333,0.087037,0.109548,0.210361]"
1,../../Data_Processing/Scenario3/resources/masks\1247.jpg,"[0.083333,0.356481,0.15625,0.138889,0.519028,0.763998]"
2,../../Data_Processing/Scenario3/resources/masks\1248.jpg,"[0.10625,0.356481,0.197917,0.135185,0.537924,0.758242]"
3,../../Data_Processing/Scenario3/resources/masks\1249.jpg,"[0.128646,0.35463,0.236458,0.131481,0.557228,0.753009]"
6,../../Data_Processing/Scenario3/resources/masks\1250.jpg,"[0.167708,0.355556,0.25,0.133333,0.576266,0.746729]"
6,../../Data_Processing/Scenario3/resources/masks\1251.jpg,"[0.220833,0.351852,0.245833,0.137037,0.595427,0.740973]"
7,../../Data_Processing/Scenario3/resources/masks\1252.jpg,"[0.278125,0.352778,0.235417,0.135185,0.614670,0.734694]"
9,../../Data_Processing/Scenario3/resources/masks\1253.jpg,"[0.333854,0.353704,0.209375,0.133333,0.634057,0.727891]"
12,../../Data_Processing/Scenario3/resources/masks\1254.jpg,"[0.409375,0.351852,0.21875,0.12963,0.653524,0.721612]"
14,../../Data_Processing/Scenario3/resources/masks\1255.jpg,"[0.459375,0.351852,0.21875,0.12963,0.673095,0.714809]"
15,../../Data_Processing/Scenario3/resources/masks\1256.jpg,"[0.507812,0.349074,0.213542,0.127778,0.692787,0.708006]"
17,../../Data_Processing/Scenario3/resources/masks\1257.jpg,"[0.559375,0.349074,0.2,0.127778,0.712930,0.701204]"
19,../../Data_Processing/Scenario3/resources/masks\1258.jpg,"[0.595313,0.35,0.205208,0.125926,0.735731,0.692308]"
20,../../Data_Processing/Scenario3/resources/masks\1259.jpg,"[0.652604,0.348148,0.209375,0.12963,0.758757,0.683412]"
22,../../Data_Processing/Scenario3/resources/masks\1260.jpg,"[0.700521,0.34537,0.201042,0.124074,0.781947,0.674516]"
23,../../Data_Processing/Scenario3/resources/masks\1261.jpg,"[0.744792,0.34537,0.191667,0.127778,0.805341,0.665097]"
25,../../Data_Processing/Scenario3/resources/masks\1262.jpg,"[0.784375,0.346296,0.189583,0.118519,0.828940,0.655678]"
26,../../Data_Processing/Scenario3/resources/masks\1263.jpg,"[0.824479,0.346296,0.196875,0.118519,0.852723,0.645735]"
27,../../Data_Processing/Scenario3/resources/masks\1264.jpg,"[0.865625,0.346296,0.204167,0.114815,0.876710,0.635793]"
28,../../Data_Processing/Scenario3/resources/masks\1265.jpg,"[0.901563,0.344444,0.196875,0.111111,0.897896,0.626897]"
29,../../Data_Processing/Scenario3/resources/masks\1266.jpg,"[0.922917,0.341667,0.154167,0.12037,0.919122,0.617478]"
29,../../Data_Processing/Scenario3/resources/masks\1267.jpg,"[0.944792,0.337963,0.110417,0.131481,0.940390,0.608582]"
30,../../Data_Processing/Scenario3/resources/masks\1268.jpg,"[0.952604,0.248148,0.088542,0.077778,0.807775,0.125589]"
29,../../Data_Processing/Scenario3/resources/masks\1269.jpg,"[0.930208,0.252778,0.127083,0.075926,0.789473,0.132915]"
28,../../Data_Processing/Scenario3/resources/masks\1270.jpg,"[0.909896,0.253704,0.132292,0.07037,0.771109,0.139717]"
28,../../Data_Processing/Scenario3/resources/masks\1271.jpg,"[0.867708,0.255556,0.127083,0.07037,0.734157,0.152800]"
26,../../Data_Processing/Scenario3/resources/masks\1272.jpg,"[0.838021,0.256481,0.121875,0.075926,0.715589,0.158556]"
26,../../Data_Processing/Scenario3/resources/masks\1273.jpg,"[0.813021,0.253704,0.123958,0.077778,0.696918,0.163789]"
26,../../Data_Processing/Scenario3/resources/masks\1274.jpg,"[0.788021,0.257407,0.117708,0.074074,0.677818,0.169021]"
24,../../Data_Processing/Scenario3/resources/masks\1275.jpg,"[0.770833,0.256481,0.122917,0.075926,0.655856,0.174778]"
24,../../Data_Processing/Scenario3/resources/masks\1276.jpg,"[0.747396,0.256481,0.111458,0.068519,0.633709,0.179487]"
24,../../Data_Processing/Scenario3/resources/masks\1277.jpg,"[0.723437,0.257407,0.109375,0.07037,0.611358,0.183673]"
22,../../Data_Processing/Scenario3/resources/masks\1278.jpg,"[0.694792,0.25463,0.110417,0.072222,0.588843,0.187336]"
21,../../Data_Processing/Scenario3/resources/masks\1279.jpg,"[0.671875,0.25463,0.1125,0.075926,0.566123,0.190476]"
20,../../Data_Processing/Scenario3/resources/masks\1280.jpg,"[0.655729,0.25463,0.111458,0.075926,0.543240,0.193093]"
20,../../Data_Processing/Scenario3/resources/masks\1281.jpg,"[0.627604,0.251852,0.117708,0.074074,0.520010,0.195709]"
20,../../Data_Processing/Scenario3/resources/masks\1282.jpg,"[0.595313,0.250926,0.121875,0.075926,0.499560,0.198325]"
19,../../Data_Processing/Scenario3/resources/masks\1283.jpg,"[0.563542,0.25,0.125,0.074074,0.478886,0.200942]"
17,../../Data_Processing/Scenario3/resources/masks\1284.jpg,"[0.541667,0.249074,0.122917,0.072222,0.458007,0.203558]"
15,../../Data_Processing/Scenario3/resources/masks\1285.jpg,"[0.514062,0.248148,0.126042,0.077778,0.436903,0.205651]"
15,../../Data_Processing/Scenario3/resources/masks\1286.jpg,"[0.482812,0.249074,0.121875,0.075926,0.415595,0.207745]"
13,../../Data_Processing/Scenario3/resources/masks\1287.jpg,"[0.451562,0.248148,0.119792,0.074074,0.394061,0.209838]"
12,../../Data_Processing/Scenario3/resources/masks\1288.jpg,"[0.419271,0.250926,0.117708,0.072222,0.372324,0.211408]"
11,../../Data_Processing/Scenario3/resources/masks\1289.jpg,"[0.392188,0.248148,0.117708,0.074074,0.350340,0.214024]"
10,../../Data_Processing/Scenario3/resources/masks\1290.jpg,"[0.363542,0.247222,0.116667,0.075926,0.327989,0.216117]"
9,../../Data_Processing/Scenario3/resources/masks\1291.jpg,"[0.331771,0.247222,0.126042,0.072222,0.305413,0.218210]"
9,../../Data_Processing/Scenario3/resources/masks\1292.jpg,"[0.3,0.246296,0.125,0.077778,0.282612,0.219780]"
7,../../Data_Processing/Scenario3/resources/masks\1293.jpg,"[0.269271,0.246296,0.123958,0.077778,0.259565,0.221873]"
6,../../Data_Processing/Scenario3/resources/masks\1294.jpg,"[0.235937,0.24537,0.134375,0.07963,0.236294,0.223443]"
6,../../Data_Processing/Scenario3/resources/masks\1295.jpg,"[0.195833,0.24537,0.13125,0.07963,0.212777,0.225536]"
5,../../Data_Processing/Scenario3/resources/masks\1296.jpg,"[0.165625,0.24537,0.1375,0.07963,0.189035,0.227106]"
4,../../Data_Processing/Scenario3/resources/masks\1297.jpg,"[0.140104,0.244444,0.140625,0.081481,0.164884,0.228676]"
3,../../Data_Processing/Scenario3/resources/masks\1298.jpg,"[0.100521,0.24537,0.136458,0.075926,0.140611,0.230246]"
1,../../Data_Processing/Scenario3/resources/masks\1299.jpg,"[0.06875,0.244444,0.129167,0.077778,0.116112,0.231816]"
1,../../Data_Processing/Scenario3/resources/masks\1300.jpg,"[0.050521,0.242593,0.101042,0.085185,0.091368,0.233909]"
