index,img,input
19,../../Data_Processing/Scenario4/resources/masks\618.jpg,"[0.570833,0.468519,0.291667,0.185185,0.461282,0.999578]"
20,../../Data_Processing/Scenario4/resources/masks\619.jpg,"[0.617188,0.460185,0.303125,0.205556,0.475078,0.999578]"
22,../../Data_Processing/Scenario4/resources/masks\620.jpg,"[0.648438,0.462037,0.303125,0.201852,0.489105,0.999578]"
23,../../Data_Processing/Scenario4/resources/masks\621.jpg,"[0.6625,0.47037,0.308333,0.188889,0.503340,0.999578]"
24,../../Data_Processing/Scenario4/resources/masks\622.jpg,"[0.740625,0.469444,0.297917,0.190741,0.517874,1.000000]"
26,../../Data_Processing/Scenario4/resources/masks\623.jpg,"[0.79375,0.473148,0.297917,0.183333,0.532546,1.000000]"
28,../../Data_Processing/Scenario4/resources/masks\624.jpg,"[0.832292,0.475,0.3,0.190741,0.547425,0.999578]"
28,../../Data_Processing/Scenario4/resources/masks\625.jpg,"[0.848437,0.465741,0.263542,0.17963,0.562512,0.999578]"
29,../../Data_Processing/Scenario4/resources/masks\626.jpg,"[0.939063,0.260185,0.115625,0.083333,0.762691,0.353314]"
28,../../Data_Processing/Scenario4/resources/masks\627.jpg,"[0.921875,0.264815,0.133333,0.074074,0.736756,0.353736]"
28,../../Data_Processing/Scenario4/resources/masks\628.jpg,"[0.894271,0.273148,0.146875,0.094444,0.710936,0.355002]"
26,../../Data_Processing/Scenario4/resources/masks\629.jpg,"[0.847396,0.262963,0.136458,0.077778,0.685139,0.355846]"
26,../../Data_Processing/Scenario4/resources/masks\630.jpg,"[0.808854,0.262037,0.128125,0.075926,0.659411,0.356691]"
25,../../Data_Processing/Scenario4/resources/masks\631.jpg,"[0.782813,0.262037,0.126042,0.075926,0.633706,0.357535]"
24,../../Data_Processing/Scenario4/resources/masks\632.jpg,"[0.745833,0.262037,0.13125,0.07963,0.608048,0.358379]"
22,../../Data_Processing/Scenario4/resources/masks\633.jpg,"[0.686979,0.256481,0.128125,0.083333,0.582435,0.358801]"
20,../../Data_Processing/Scenario4/resources/masks\634.jpg,"[0.651042,0.255556,0.11875,0.081481,0.556891,0.359223]"
20,../../Data_Processing/Scenario4/resources/masks\635.jpg,"[0.626563,0.252778,0.123958,0.072222,0.531463,0.360068]"
17,../../Data_Processing/Scenario4/resources/masks\636.jpg,"[0.578125,0.251852,0.125,0.077778,0.502326,0.360912]"
16,../../Data_Processing/Scenario4/resources/masks\637.jpg,"[0.545833,0.25463,0.11875,0.075926,0.473282,0.361334]"
15,../../Data_Processing/Scenario4/resources/masks\638.jpg,"[0.479167,0.25463,0.116667,0.072222,0.415400,0.362178]"
10,../../Data_Processing/Scenario4/resources/masks\639.jpg,"[0.340104,0.249074,0.130208,0.075926,0.303782,0.364711]"
9,../../Data_Processing/Scenario4/resources/masks\640.jpg,"[0.314583,0.246296,0.129167,0.077778,0.278492,0.365133]"
9,../../Data_Processing/Scenario4/resources/masks\641.jpg,"[0.270313,0.247222,0.121875,0.075926,0.253109,0.365977]"
7,../../Data_Processing/Scenario4/resources/masks\642.jpg,"[0.239583,0.24537,0.122917,0.07963,0.227658,0.366821]"
6,../../Data_Processing/Scenario4/resources/masks\643.jpg,"[0.209896,0.259259,0.140625,0.088889,0.202137,0.367666]"
6,../../Data_Processing/Scenario4/resources/masks\644.jpg,"[0.163542,0.24537,0.133333,0.07963,0.176525,0.368932]"
4,../../Data_Processing/Scenario4/resources/masks\645.jpg,"[0.118229,0.243519,0.130208,0.075926,0.150866,0.369776]"
3,../../Data_Processing/Scenario4/resources/masks\646.jpg,"[0.080729,0.242593,0.117708,0.074074,0.124954,0.370621]"
3,../../Data_Processing/Scenario4/resources/masks\647.jpg,"[0.065104,0.242593,0.128125,0.077778,0.095241,0.371887]"
1,../../Data_Processing/Scenario4/resources/masks\648.jpg,"[0.05,0.239815,0.097917,0.07963,0.065345,0.372731]"
3,../../Data_Processing/Scenario4/resources/masks\649.jpg,"[0.101042,0.351852,0.183333,0.140741,0.160793,0.835374]"
4,../../Data_Processing/Scenario4/resources/masks\650.jpg,"[0.132292,0.350926,0.247917,0.146296,0.189838,0.834529]"
6,../../Data_Processing/Scenario4/resources/masks\651.jpg,"[0.175521,0.356481,0.234375,0.135185,0.218998,0.834107]"
7,../../Data_Processing/Scenario4/resources/masks\652.jpg,"[0.242708,0.351852,0.21875,0.137037,0.248249,0.833263]"
9,../../Data_Processing/Scenario4/resources/masks\653.jpg,"[0.309375,0.35463,0.2125,0.131481,0.277617,0.832841]"
11,../../Data_Processing/Scenario4/resources/masks\654.jpg,"[0.375,0.35463,0.2125,0.135185,0.307329,0.832841]"
14,../../Data_Processing/Scenario4/resources/masks\655.jpg,"[0.426563,0.357407,0.215625,0.137037,0.336788,0.832841]"
15,../../Data_Processing/Scenario4/resources/masks\656.jpg,"[0.506771,0.357407,0.215625,0.140741,0.366708,0.832419]"
19,../../Data_Processing/Scenario4/resources/masks\657.jpg,"[0.55625,0.355556,0.210417,0.140741,0.397043,0.831575]"
20,../../Data_Processing/Scenario4/resources/masks\658.jpg,"[0.635417,0.361111,0.214583,0.133333,0.427838,0.830308]"
22,../../Data_Processing/Scenario4/resources/masks\659.jpg,"[0.694271,0.357407,0.223958,0.137037,0.459047,0.828620]"
25,../../Data_Processing/Scenario4/resources/masks\660.jpg,"[0.71875,0.360185,0.21875,0.135185,0.490718,0.826509]"
26,../../Data_Processing/Scenario4/resources/masks\661.jpg,"[0.829688,0.365741,0.221875,0.127778,0.522687,0.823976]"
28,../../Data_Processing/Scenario4/resources/masks\662.jpg,"[0.886458,0.364815,0.227083,0.122222,0.560738,0.819755]"
29,../../Data_Processing/Scenario4/resources/masks\663.jpg,"[0.9125,0.359259,0.175,0.125926,0.599272,0.814268]"
30,../../Data_Processing/Scenario4/resources/masks\664.jpg,"[0.941146,0.361111,0.117708,0.125926,0.638290,0.807936]"
28,../../Data_Processing/Scenario4/resources/masks\665.jpg,"[0.932813,0.250926,0.126042,0.075926,0.854616,0.243141]"
28,../../Data_Processing/Scenario4/resources/masks\666.jpg,"[0.883854,0.256481,0.130208,0.072222,0.822577,0.250317]"
27,../../Data_Processing/Scenario4/resources/masks\667.jpg,"[0.863021,0.25463,0.123958,0.064815,0.784964,0.257915]"
26,../../Data_Processing/Scenario4/resources/masks\668.jpg,"[0.820312,0.252778,0.123958,0.075926,0.747075,0.265091]"
24,../../Data_Processing/Scenario4/resources/masks\669.jpg,"[0.783333,0.253704,0.122917,0.074074,0.708932,0.272267]"
24,../../Data_Processing/Scenario4/resources/masks\670.jpg,"[0.747917,0.251852,0.120833,0.07037,0.670490,0.279021]"
22,../../Data_Processing/Scenario4/resources/masks\671.jpg,"[0.714583,0.252778,0.127083,0.07963,0.631818,0.285352]"
20,../../Data_Processing/Scenario4/resources/masks\672.jpg,"[0.645312,0.251852,0.109375,0.074074,0.592754,0.291262]"
20,../../Data_Processing/Scenario4/resources/masks\673.jpg,"[0.616667,0.252778,0.110417,0.064815,0.563341,0.295483]"
17,../../Data_Processing/Scenario4/resources/masks\674.jpg,"[0.56875,0.249074,0.129167,0.075926,0.533882,0.299282]"
15,../../Data_Processing/Scenario4/resources/masks\675.jpg,"[0.514583,0.243519,0.116667,0.075926,0.504376,0.303081]"
14,../../Data_Processing/Scenario4/resources/masks\676.jpg,"[0.476562,0.247222,0.121875,0.075926,0.474871,0.306458]"
11,../../Data_Processing/Scenario4/resources/masks\677.jpg,"[0.378646,0.244444,0.123958,0.077778,0.415722,0.312368]"
9,../../Data_Processing/Scenario4/resources/masks\678.jpg,"[0.347917,0.242593,0.129167,0.077778,0.386102,0.314901]"
9,../../Data_Processing/Scenario4/resources/masks\679.jpg,"[0.305208,0.242593,0.122917,0.07037,0.356412,0.317434]"
7,../../Data_Processing/Scenario4/resources/masks\680.jpg,"[0.274479,0.240741,0.128125,0.077778,0.322761,0.319544]"
6,../../Data_Processing/Scenario4/resources/masks\681.jpg,"[0.226562,0.239815,0.121875,0.072222,0.289133,0.322077]"
6,../../Data_Processing/Scenario4/resources/masks\682.jpg,"[0.191667,0.240741,0.13125,0.074074,0.255528,0.324187]"
3,../../Data_Processing/Scenario4/resources/masks\683.jpg,"[0.152083,0.240741,0.135417,0.074074,0.221969,0.326720]"
3,../../Data_Processing/Scenario4/resources/masks\684.jpg,"[0.111979,0.240741,0.144792,0.074074,0.188410,0.328831]"
3,../../Data_Processing/Scenario4/resources/masks\685.jpg,"[0.086979,0.243519,0.144792,0.068519,0.154874,0.331363]"
1,../../Data_Processing/Scenario4/resources/masks\686.jpg,"[0.060417,0.237037,0.114583,0.077778,0.121591,0.333474]"
1,../../Data_Processing/Scenario4/resources/masks\687.jpg,"[0.041667,0.234259,0.083333,0.087037,0.082688,0.336429]"
2,../../Data_Processing/Scenario4/resources/masks\688.jpg,"[0.086979,0.34537,0.159375,0.131481,0.213815,0.827775]"
4,../../Data_Processing/Scenario4/resources/masks\689.jpg,"[0.118229,0.347222,0.219792,0.131481,0.247535,0.822288]"
6,../../Data_Processing/Scenario4/resources/masks\690.jpg,"[0.171354,0.344444,0.236458,0.12963,0.281256,0.816378]"
7,../../Data_Processing/Scenario4/resources/masks\691.jpg,"[0.236458,0.344444,0.21875,0.133333,0.314999,0.810046]"
10,../../Data_Processing/Scenario4/resources/masks\692.jpg,"[0.315625,0.344444,0.229167,0.140741,0.348719,0.803293]"
11,../../Data_Processing/Scenario4/resources/masks\693.jpg,"[0.374479,0.341667,0.201042,0.131481,0.382463,0.796539]"
14,../../Data_Processing/Scenario4/resources/masks\694.jpg,"[0.4375,0.337963,0.191667,0.135185,0.416229,0.788940]"
16,../../Data_Processing/Scenario4/resources/masks\695.jpg,"[0.502083,0.339815,0.20625,0.131481,0.449719,0.780920]"
19,../../Data_Processing/Scenario4/resources/masks\696.jpg,"[0.569271,0.339815,0.198958,0.127778,0.479040,0.773744]"
20,../../Data_Processing/Scenario4/resources/masks\697.jpg,"[0.630208,0.341667,0.185417,0.12037,0.508315,0.766990]"
22,../../Data_Processing/Scenario4/resources/masks\698.jpg,"[0.705208,0.337037,0.19375,0.118519,0.537521,0.759814]"
24,../../Data_Processing/Scenario4/resources/masks\699.jpg,"[0.763542,0.337037,0.19375,0.125926,0.566657,0.752638]"
26,../../Data_Processing/Scenario4/resources/masks\700.jpg,"[0.822917,0.340741,0.183333,0.111111,0.595748,0.745462]"
27,../../Data_Processing/Scenario4/resources/masks\701.jpg,"[0.875521,0.337963,0.190625,0.109259,0.624770,0.738286]"
29,../../Data_Processing/Scenario4/resources/masks\702.jpg,"[0.915104,0.338889,0.169792,0.111111,0.653745,0.731110]"
26,../../Data_Processing/Scenario4/resources/masks\703.jpg,"[0.857292,0.236111,0.114583,0.064815,0.824535,0.059941]"
26,../../Data_Processing/Scenario4/resources/masks\704.jpg,"[0.830208,0.236111,0.1125,0.064815,0.788235,0.069650]"
25,../../Data_Processing/Scenario4/resources/masks\705.jpg,"[0.8,0.237037,0.110417,0.066667,0.751336,0.080203]"
24,../../Data_Processing/Scenario4/resources/masks\706.jpg,"[0.777604,0.236111,0.105208,0.064815,0.713976,0.092022]"
24,../../Data_Processing/Scenario4/resources/masks\707.jpg,"[0.746354,0.238889,0.107292,0.062963,0.681131,0.102575]"
23,../../Data_Processing/Scenario4/resources/masks\708.jpg,"[0.726562,0.242593,0.103125,0.059259,0.647872,0.113128]"
22,../../Data_Processing/Scenario4/resources/masks\709.jpg,"[0.697396,0.243519,0.101042,0.064815,0.614221,0.123681]"
20,../../Data_Processing/Scenario4/resources/masks\710.jpg,"[0.66875,0.238889,0.095833,0.059259,0.580155,0.134656]"
20,../../Data_Processing/Scenario4/resources/masks\711.jpg,"[0.634375,0.236111,0.102083,0.057407,0.545697,0.146053]"
19,../../Data_Processing/Scenario4/resources/masks\712.jpg,"[0.601042,0.236111,0.11875,0.068519,0.510826,0.157028]"
17,../../Data_Processing/Scenario4/resources/masks\713.jpg,"[0.565625,0.234259,0.1125,0.064815,0.475378,0.168003]"
14,../../Data_Processing/Scenario4/resources/masks\714.jpg,"[0.474479,0.237037,0.117708,0.07037,0.367537,0.201773]"
11,../../Data_Processing/Scenario4/resources/masks\715.jpg,"[0.3875,0.237037,0.11875,0.066667,0.293947,0.224567]"
9,../../Data_Processing/Scenario4/resources/masks\716.jpg,"[0.336979,0.235185,0.117708,0.062963,0.256633,0.235965]"
8,../../Data_Processing/Scenario4/resources/masks\717.jpg,"[0.299479,0.237037,0.117708,0.07037,0.219343,0.246940]"
7,../../Data_Processing/Scenario4/resources/masks\718.jpg,"[0.258333,0.241667,0.129167,0.087037,0.186682,0.256226]"
6,../../Data_Processing/Scenario4/resources/masks\719.jpg,"[0.219271,0.234259,0.128125,0.072222,0.154045,0.265091]"
5,../../Data_Processing/Scenario4/resources/masks\720.jpg,"[0.185938,0.235185,0.117708,0.074074,0.121453,0.273955]"
4,../../Data_Processing/Scenario4/resources/masks\721.jpg,"[0.127604,0.237963,0.128125,0.075926,0.088884,0.281976]"
3,../../Data_Processing/Scenario4/resources/masks\722.jpg,"[0.074479,0.241667,0.128125,0.072222,0.056339,0.289996]"
1,../../Data_Processing/Scenario4/resources/masks\723.jpg,"[0.054167,0.231481,0.10625,0.077778,0.023816,0.297594]"
28,../../Data_Processing/Scenario4/resources/masks\724.jpg,"[0.928646,0.255556,0.123958,0.07037,0.811360,0.274799]"
28,../../Data_Processing/Scenario4/resources/masks\725.jpg,"[0.892708,0.25463,0.125,0.068519,0.776073,0.283242]"
27,../../Data_Processing/Scenario4/resources/masks\726.jpg,"[0.857292,0.255556,0.127083,0.07037,0.740856,0.291262]"
26,../../Data_Processing/Scenario4/resources/masks\727.jpg,"[0.810417,0.256481,0.129167,0.07963,0.705523,0.298438]"
24,../../Data_Processing/Scenario4/resources/masks\728.jpg,"[0.76875,0.257407,0.120833,0.074074,0.669891,0.305192]"
23,../../Data_Processing/Scenario4/resources/masks\729.jpg,"[0.740625,0.253704,0.122917,0.07037,0.633937,0.311524]"
22,../../Data_Processing/Scenario4/resources/masks\730.jpg,"[0.702604,0.25463,0.117708,0.07963,0.597683,0.317856]"
20,../../Data_Processing/Scenario4/resources/masks\731.jpg,"[0.650521,0.250926,0.128125,0.075926,0.561130,0.323343]"
19,../../Data_Processing/Scenario4/resources/masks\732.jpg,"[0.607812,0.248148,0.128125,0.074074,0.524254,0.328409]"
9,../../Data_Processing/Scenario4/resources/masks\733.jpg,"[0.328125,0.246296,0.11875,0.07037,0.320366,0.347404]"
7,../../Data_Processing/Scenario4/resources/masks\734.jpg,"[0.298438,0.244444,0.119792,0.077778,0.286300,0.349092]"
7,../../Data_Processing/Scenario4/resources/masks\735.jpg,"[0.255208,0.243519,0.129167,0.07963,0.252004,0.350781]"
6,../../Data_Processing/Scenario4/resources/masks\736.jpg,"[0.2125,0.244444,0.135417,0.074074,0.217339,0.352469]"
4,../../Data_Processing/Scenario4/resources/masks\737.jpg,"[0.152083,0.242593,0.129167,0.07037,0.177999,0.354158]"
2,../../Data_Processing/Scenario4/resources/masks\738.jpg,"[0.107813,0.240741,0.134375,0.07037,0.138705,0.355424]"
2,../../Data_Processing/Scenario4/resources/masks\739.jpg,"[0.068229,0.242593,0.130208,0.07037,0.099479,0.356691]"
2,../../Data_Processing/Scenario4/resources/masks\740.jpg,"[0.047396,0.234259,0.094792,0.07963,0.060277,0.357957]"
2,../../Data_Processing/Scenario4/resources/masks\741.jpg,"[0.095833,0.353704,0.185417,0.148148,0.206951,0.855635]"
3,../../Data_Processing/Scenario4/resources/masks\742.jpg,"[0.126042,0.362963,0.235417,0.137037,0.232725,0.853947]"
6,../../Data_Processing/Scenario4/resources/masks\743.jpg,"[0.157812,0.361111,0.244792,0.133333,0.258614,0.850992]"
7,../../Data_Processing/Scenario4/resources/masks\744.jpg,"[0.233854,0.359259,0.246875,0.133333,0.287866,0.848037]"
10,../../Data_Processing/Scenario4/resources/masks\745.jpg,"[0.305729,0.359259,0.219792,0.137037,0.317095,0.844660]"
12,../../Data_Processing/Scenario4/resources/masks\746.jpg,"[0.396354,0.357407,0.217708,0.137037,0.346347,0.840861]"
17,../../Data_Processing/Scenario4/resources/masks\747.jpg,"[0.490625,0.360185,0.214583,0.135185,0.375553,0.836640]"
19,../../Data_Processing/Scenario4/resources/masks\748.jpg,"[0.578125,0.356481,0.2125,0.131481,0.404782,0.831997]"
20,../../Data_Processing/Scenario4/resources/masks\749.jpg,"[0.638021,0.357407,0.209375,0.12963,0.433987,0.826931]"
22,../../Data_Processing/Scenario4/resources/masks\750.jpg,"[0.692708,0.357407,0.216667,0.133333,0.463285,0.822288]"
24,../../Data_Processing/Scenario4/resources/masks\751.jpg,"[0.748437,0.356481,0.215625,0.131481,0.488898,0.817645]"
26,../../Data_Processing/Scenario4/resources/masks\752.jpg,"[0.825,0.358333,0.210417,0.127778,0.514626,0.813001]"
28,../../Data_Processing/Scenario4/resources/masks\753.jpg,"[0.860938,0.358333,0.211458,0.124074,0.540423,0.808358]"
28,../../Data_Processing/Scenario4/resources/masks\754.jpg,"[0.896354,0.355556,0.207292,0.122222,0.566358,0.803293]"
29,../../Data_Processing/Scenario4/resources/masks\755.jpg,"[0.925,0.35463,0.15,0.127778,0.592362,0.798227]"
28,../../Data_Processing/Scenario4/resources/masks\756.jpg,"[0.891146,0.251852,0.128125,0.07037,0.766054,0.218658]"
26,../../Data_Processing/Scenario4/resources/masks\757.jpg,"[0.832812,0.250926,0.111458,0.061111,0.705017,0.230477]"
25,../../Data_Processing/Scenario4/resources/masks\758.jpg,"[0.796875,0.246296,0.10625,0.066667,0.676225,0.236387]"
24,../../Data_Processing/Scenario4/resources/masks\759.jpg,"[0.763542,0.248148,0.11875,0.077778,0.647273,0.242296]"
23,../../Data_Processing/Scenario4/resources/masks\760.jpg,"[0.719271,0.253704,0.111458,0.059259,0.618182,0.247784]"
22,../../Data_Processing/Scenario4/resources/masks\761.jpg,"[0.6875,0.25,0.11875,0.074074,0.588930,0.253271]"
20,../../Data_Processing/Scenario4/resources/masks\762.jpg,"[0.664062,0.246296,0.109375,0.07037,0.559540,0.258759]"
20,../../Data_Processing/Scenario4/resources/masks\763.jpg,"[0.621354,0.243519,0.098958,0.064815,0.529989,0.264247]"
17,../../Data_Processing/Scenario4/resources/masks\764.jpg,"[0.584375,0.244444,0.110417,0.077778,0.500207,0.269312]"
17,../../Data_Processing/Scenario4/resources/masks\765.jpg,"[0.545312,0.242593,0.115625,0.074074,0.465888,0.275222]"
15,../../Data_Processing/Scenario4/resources/masks\766.jpg,"[0.484375,0.241667,0.102083,0.064815,0.396789,0.287463]"
12,../../Data_Processing/Scenario4/resources/masks\767.jpg,"[0.44375,0.237963,0.10625,0.064815,0.361986,0.293373]"
11,../../Data_Processing/Scenario4/resources/masks\768.jpg,"[0.398958,0.239815,0.116667,0.075926,0.326999,0.299282]"
10,../../Data_Processing/Scenario4/resources/masks\769.jpg,"[0.355729,0.239815,0.107292,0.068519,0.291874,0.304770]"
9,../../Data_Processing/Scenario4/resources/masks\770.jpg,"[0.320833,0.239815,0.108333,0.068519,0.256518,0.310257]"
7,../../Data_Processing/Scenario4/resources/masks\771.jpg,"[0.281771,0.238889,0.130208,0.074074,0.225424,0.314479]"
7,../../Data_Processing/Scenario4/resources/masks\772.jpg,"[0.241146,0.239815,0.115625,0.072222,0.194214,0.319122]"
5,../../Data_Processing/Scenario4/resources/masks\773.jpg,"[0.199479,0.239815,0.138542,0.075926,0.162820,0.323343]"
4,../../Data_Processing/Scenario4/resources/masks\774.jpg,"[0.154167,0.239815,0.139583,0.07963,0.131288,0.327986]"
3,../../Data_Processing/Scenario4/resources/masks\775.jpg,"[0.10625,0.239815,0.13125,0.072222,0.099595,0.332208]"
2,../../Data_Processing/Scenario4/resources/masks\776.jpg,"[0.071354,0.240741,0.134375,0.077778,0.067763,0.336429]"
1,../../Data_Processing/Scenario4/resources/masks\777.jpg,"[0.053125,0.236111,0.10625,0.07963,0.035770,0.341072]"
2,../../Data_Processing/Scenario4/resources/masks\778.jpg,"[0.088542,0.349074,0.166667,0.135185,0.186245,0.848037]"
3,../../Data_Processing/Scenario4/resources/masks\779.jpg,"[0.119271,0.352778,0.223958,0.135185,0.214529,0.842550]"
6,../../Data_Processing/Scenario4/resources/masks\780.jpg,"[0.149479,0.35,0.251042,0.137037,0.242814,0.836218]"
7,../../Data_Processing/Scenario4/resources/masks\781.jpg,"[0.240104,0.34537,0.230208,0.135185,0.270845,0.830308]"
9,../../Data_Processing/Scenario4/resources/masks\782.jpg,"[0.277604,0.348148,0.230208,0.137037,0.303114,0.823554]"
11,../../Data_Processing/Scenario4/resources/masks\783.jpg,"[0.383333,0.342593,0.214583,0.140741,0.335337,0.816378]"
14,../../Data_Processing/Scenario4/resources/masks\784.jpg,"[0.446354,0.347222,0.207292,0.124074,0.367514,0.809202]"
